id,open_date,name,location,lat,lon,threat,tags,commodity,measure_skim,measure_shore,measure_bio,measure_disperse,measure_burn,max_ptl_release_gallons,posts,description
7873,11/08/2008,"M/V JACINTO; Gulf of Mexico, LA","Gulf of Mexico, LA",29.2833,-93.9167,Oil,,,0,,,,,1000,1,"AT 1622 on 11 August 2008, the M/V Jacinto hit a platform in the Gulf of Mexico about 29 miles south of Lake Sabine.  The Offshore Supply Vessel’s (OSV) port side tank was damaged and leaked an estimated 1000 gallons of diesel."
7860,08/07/2008,"Mystery Sheen, West Delta 90; Gulf of Mexico",Gulf of Mexico,28.9362,-89.6562,Oil,,,,,,,,,2,"A silver sheen was reported in West Delta 90 at 0930 CDT, estimated to be 2 miles by 10 miles in size.  The location was reported as 28°56.17'N--089°39.37'W. This location is approximately 17 miles offshore from Lanaux Island. "
7847,30/06/2008,"Pipeline Leak, West Cameron Block 20; Gulf of Mexico, LA","Gulf of Mexico, LA",29.703,-93.6138,Oil,Pipeline,Natural Gas and Condensate Liquid,,,,,,,9,"On the afternoon of 30 June 2008, the USCG notified the regional NOAA Scientific Support Coordinator of a reported sheen off Cameron Parish, LA.  The report stated that there was gas bubbling to the surface and a 1.5 mile sheen.  In the area was buoy marking a pipeline.  The USCG has request a trajectory."
7845,27/06/2008,"Mystery Sheen, Ship Shoal 182; Gulf of Mexico, Offshore LA","Gulf of Mexico, Offshore LA",28.5967,-90.9794,Oil,,Unknown oil (sheen),,,,,,,4,"June 27, 2008, 0800 CDT, a large area of sheen was reported off the coast of Louisiana, near Ship Shoal Block 182. The sheen is described as a silver sheen, 10,000 feet long by 2,500 feet wide. The location has been reported as 28° 35’ 48’’N 90° 58’ 46’’ W.  The USCG has requested a forecast for the movement of the reported sheen."
7843,26/06/2008,"Mystery Slick, NRC 875386; Gulf of Mexico, off Grand Isle, LA","Gulf of Mexico, off Grand Isle, LA",29.26,-89.8783,Oil,,Unk,,,,,,,23,"At 10:29 AM (Local Time), the NOAA Regional Scientific Support Coordinator (SSC) was notified of a mystery slick/sheen in the Gulf of Mexico SE of Grand Isle, Louisiana.  The report stated a 1x1 mile dark slick or sheen.  The reported location was 29° 15’ 36” N Lat. 089° 52’ 42” W Long. At 9:15 AM.  This location is just outside of state waters and the reported on-scene winds were from the S (on-shore winds).  NOAA was requested to provide a trajectory analysis.  "
7841,23/06/2008,"M/V RAMLAH Oil Spill; LOOP, Gulf of Mexico, LA","LOOP, Gulf of Mexico, LA",28.8875,-89.9997,Oil,,Light Crude Oil (Arbaian Light),,,,,,200,6,"The USCG notified the NOAA Scientific Support Coordinator (SSC) of a release on the deck of the M/V RAMLAH of 200 bbls of light crude oil at the LOOP Terminal (approximately 12 nautical miles SW of Belle Pass, Louisiana).  The release was reported to have occurred at approximately 1920 hrs local time.  Some portion of the 200 bbls was reported to have spilled into Gulf of Mexico waters.  The USCG has requested a trajectory analysis."
7833,10/06/2008,"Ship Shoal Block 7 Pipeline Release; Gulf of Mexico, LA","Gulf of Mexico, LA",29.1878,-91.1786,Oil,Pipeline,Gas and Condensate,,,,,,,4,The USCG notified the NOAA Scientific Support Coordinator (SSC) of a pipeline failure 2.5 to 3 miles off the Louisiana coast.  
7829,07/06/2008,"ZnBr2 Spill, Green Canyon Block 338; Gulf of Mexico, Offshore LA","Gulf of Mexico, Offshore LA",27.6247,-90.4408,Chemical,,Zinc Bromide Solution,,,,,,7560,2,"A release of 180 bbls of Zinc Bromide Solution was reported to have occurred in the Gulf of Mexico waters from an offshore platform at Green Canyon Block 338.  The incident location was reported as Latitude: 27° 37' 29"" N Longitude: 090° 26' 27"" W, which is approximately 80 miles off the Louisiana coast.  The water depth for Block 338 was reported as 3330 feet deep.  The actual release was reported to have occurred the previous evening due to an open dump value on a storage tank.  During transfer to the tank, the value was in the open position.  The transfer fluids went into the tank and then into the Gulf of Mexico.  The USCG requested a hazard assessment."
7827,03/06/2008,"Post-Hurricane Katrina Grand Isle 47C, ; Gulf of Mexico, LA","Gulf of Mexico, LA",28.9502,-90.0167,Oil,Hurricane,crude oil,,,,,,,26,"This Hotline entry will be used to track and monitor all subsequent USCG support request for GI-47 until final repairs are completed.At approximately 0230 on 3 Jun2008 an estimated 9 barrels of crude oil was lost from a hurricane damaged platform off Port Fourchon, LA.  Sheen is reported as 2x8 miles in size.  Platform location: 28deg 57.01 min N Lat, 090deg 01.00 min W Long.  Leading edge of sheen is approx. 18 miles off Port Fourchon at 29deg 00 min N Lat, 89deg 51 min W Long.  NOAA ERD was contacted at 0900 to provide WX and trajectory support.  Additional, hurricane related, releases from this platform and block area will be added to this hotline incident.     "
7790,12/03/2008,M/V JILLIAN MORRISON ; Gulf of Mexico,Gulf of Mexico,29.2533,-92.0425,Oil,,Diesel Fuel,,,,,,24000,5,"An explosion occurred late Tuesday night (3/21/08) while the M/V JILLIAN MORRISON was evacuating gas from a pipeline into a tank.  The tank, not the pipeline exploded.  A support vessel containing 24,000 gallons of diesel sank.  The incident occurred some 24 km off the Louisiana coast."
7783,02/03/2008,"Grand Isle 47C; Near SE Louisiana Coast, Gulf of Mexico","Near SE Louisiana Coast, Gulf of Mexico",28.9839,-90.0667,Oil,,Crude Oil,,,,,,,4,"On Sunday, 2 March 2008, USCG Marine Safety Unit Morgan City notified the regional NOAA Scientific Support Coordinator of yet another small release from Grand Isle Block 47C.  This facility was destroyed during Hurricane Katrina and has been a chronic source of small oil releases.  The current report states that 100 gallons per day of a light crude is currently being released, and that oil sheen was observed 2.4 miles offshore of the Fourchon Beach area."
7753,19/01/2008,Breton Sound 53 Well Incident; Gulf of Mexico,Gulf of Mexico,29.4256,-89.1386,Oil,Collision,Crude Oil (Specific Oil Type Unknown at Present),,,,,,,8,"On Saturday afternoon, 19 January 2008, the NOAA Scientific Support Coordinator was notified of a vessel hitting a oil and gas well.  The time of the incident was approximately 0400 hrs.  The skipper of the vessel reported that he could smell oil and gas, but in the dark, could see nothing.  The reported position is just 4.5 miles SW of Breton National Wildlife Refuge and 9 miles NNE of the Delta National Wildlife Refuge.  The USCG responded in the SAR mode, but little information as to the damage of the well or possible oil release on water is available.  "
7736,21/12/2007,F/V Silver Wings; Gulf of Mexico,Gulf of Mexico,27.9833,-91.8483,Oil,,Diesel,,,,,,7000,3,"On Friday, December 21, 2007, the shrimp vessel Silver Wings sank approximately 120 nm south of Vermillion Bay.  The total potential fuel on board was 7,000 gallons of diesel. The USCG requested trajectory support from NOAA."
7714,17/11/2007,"Sunken Fishing Vessel, MAMA JUNE; Gulf of Mexico",Gulf of Mexico,28.184,-92.6863,Oil,,Diesel,,,,,,11000,6,"Shortly after noon on 17 November 2008, the regional NOAA Scientific Support Coordinator was notified of a fishing vessel sinking in the Gulf of Mexico.  The F/V Mama June was reported to have sank at 28° 11.04' N Lat. 092° 41.18' W Long.  Three crew members were rescued.  USCG MSU Port Arthur requests a trajectory analysis for a 11,000 gallon potential release (the capacity of the tank).  Latter it was learned that on 2,000-2,500 gallons were onboard. "
6134,22/10/2006,"Tug LA MARIE; Gulf of Mexico, LA","Gulf of Mexico, LA",29.4492,-93.4278,Oil,Collision,Diesel & Lube oil,,,,,,100000,5,"USCG reported that the Tug LA MARIE struck a submerged object approximately 17 miles off the Calcasieu Ship Channel at approximately 0015 hours local time on Sunday morning, 22 Oct. 2006.  The last vessel position was sunk at 29deg 26.95' N Lat. 093deg 25.67' W Long.  The vessel is reported in 42 foot of water and capsized. The vessel was reported to have nearly 100,000 gallons of diesel and 35,000 gallons of lube on board at the time of the incident.   "
6036,28/12/2005,"M/V Panama; Ensenada, Mexico","Ensenada, Mexico",31.8591,-116.618,Oil,Grounding,Bunker C,,,,,,,3,"The containership M/V Panama grounded on a sand bar on Christmas Day 2005, 300ft off the main dock at Ensenada, B.C.S. Mexico.  There has been no fuel release at the time of notification.  Two tugs from Los Angeles have responded to remove the vessel.  USCG District 11 has requested NOAA Hazmat trajectory products."
1292,12/07/2005,"Thunder Horse Platform; Offshore LA, Gulf of Mexico","Offshore LA, Gulf of Mexico",28.1906,-88.4956,Oil,,diesel,,,,,,0,6,"On July 11, 2005 the NOAA Gulf Region Scientific Support Team was contacted byUSCG MSO Morgan City, LA about the listing offshore oil rig THUNDERHORSE.  Therig was evacuated for hurricane Dennis and upon returning the rig was observedwith a list of 20-30 degrees."
1277,01/04/2005,"LOOP Incident; Gulf of Mexico, LA","Gulf of Mexico, LA",28.8849,-90.0248,Oil,,,,,,,,,5,"A mystery slick was observed N or the LOOP facility and a leak was discovered atone of the crude oil off-loading facilities from an apparent corrosion failureat a flange.  That flange failure created a slick some three miles long, but thesurface oil observed was mostly sheen.  The larger slick was reported by LOOP asbeing unrelated and not sourced from any failures at the facility.  The mysteryslick was also mostly sheen, and was reported to cover an estimated 20 sq.miles, but the cover was not continuous.  Dispersant aircraft were put onstandby status by the USCG, but no heavy surface oil that would justifydispersant use was observed.  The source at the flange was secured on the sameday."
1089,19/08/2003,Drilling Operations Spill; Offshore Gulf of Mexico,Offshore Gulf of Mexico,27.1325,-90.4233,Oil,,,,,,1,,,1,"Oil was released during drilling operations in the Gulf of Mexico.  The slick, or sheen, was reported as not recoverable.  Dispersants were considered by the RP. The observed slick is not expected to persist long enough to threaten near shore or shoreline natural recourses.  The source, the bore hole, was initially secured using drilling mud.  An overflight on the morning of 19 August reported only a small amount of residual. "
1058,10/05/2003,"Sunken Vessel M/V Mr. C; Gulf of Mexico, Offshore, LA","Gulf of Mexico, Offshore, LA",28.4539,-91.7564,Oil,,diesel oil and lubrication oil,,,,,,18100,1,"M/V Mr. C found sunken near the coast of Louisiana. There is a leak in the vessel due to the observation of 1.5-2 mile of sheen. NOAA provides weather forecast, trajectory and hazardous impact."
1057,10/05/2003,"Sunken Vessel OSV April; Gulf of Mexico, Offshore, LA","Gulf of Mexico, Offshore, LA",28.4547,-91.4062,Oil,,diesel fuel,,,,,,13000,4,Sunken vessel OSV April found near the Coast of Louisiana. No pollution was reported. 
1056,08/05/2003,Sunken Tug Mathilde; Gulf of Mexico,Gulf of Mexico,28.5069,-91.7997,Oil,,diesel oil and lubrication oil,,,,,,12200,3,"Sunken tug M/V Mathilde found in the Gulf of Mexico, investigating cause. Very little impact to fisheries and marine mammals."
1055,15/04/2003,"Marsh Island Mystery Spill; Gulf of Mexico, LA","Gulf of Mexico, LA",29.4406,-92.0347,Oil,Mystery Substance,,,,,,,,4,"Mystery spill in the Gulf of Mexico near the Marsh Islands. Observed silver and rainbow sheens. No follow-up requested, only trajectory analysis."
1037,07/01/2003,East Breaks Block 160; Gulf of Mexico,Gulf of Mexico,27.833,-94.55,Oil,,light crude oil,,,,,,630,1,"Light crude oil spill reported Jan 7 2003. The following day an overflight was scheduled and found no traces of the oil. Possibly a small volume of light oil released into the environment, the residual sheen dissipated at night."
7555,13/04/2001,"FV Sandra Kay; Bolivar Peninsula, Gulf of Mexico","Bolivar Peninsula, Gulf of Mexico",29.3955,-94.5804,,,diesel,,,,,,300,3,"US Coast Guard Marine Safety Unit Galveston (Texas) contacted NOAA SSC Charlie Henry regarding a grounded fishing vessel near Bolivar Peninsula approximately 17 miles ENE of the entrance to Galveston Bay.  F/V SANDRA KAY, a shrimp vessel, is reported to have run aground 75 yards offshore, is carrying approximately 300 gallons of diesel but was not leaking at that time.  The immediate concern is for the nearby, environmentally sensitive Bolivar Flats.  NOAA Hazmat will be providing weather and a verbal trajectory to support the response.  USCG district 8."
7552,30/03/2001,New Field Platform; Gulf of Mexico,Gulf of Mexico,27.98,-94.505,,,crude oil,,,,,,8400,3,"At approx. 11:30 local time, a well release was reported of approx. 200 bbls of crude oil from a platform at 27?58.8'N, 94?30.3'W. This location is approx. 90 nm south of Galveston, and 40nm west of the Flower Garden Marine Sanctuary. NRC reported a slick of about 1.5 miles by 300 yards.The oil type as been reported to be a 38 API crude.The volume estimate has since been downgraded to approx. 100 bbls.  USCG district 8."
7533,13/01/2001,Barge Bonita; Gulf of Mexico,Gulf of Mexico,29.1428,-94.67,,,diesel and lube oils,,,,,,,2,"The NOAA SSC was notified by MSU Galveston of an explosion on a jack-up rig in Galveston Block A109 at 1929 hrs, 13 January 2001.  Since the event had just happen, the initial report was sketchy and limited to the location (29? 08.57' N Lat. 094? 40.20' W Long.), vessel name (Bonita), and preliminary situation (explosion - details unknown).  The NOAA SSC contacted the HAZMAT Duty Officer who arranged for ""Home Team"" scientific support.  Given the high probability of loss of diesel fuel and lube oils on board the vessel and the possibility of an uncontrolled well blow-out, the SSC requested that the event be addressed as a potential major release.	Weather forecast and trajectory implications were developed by the NOAA HAZMAT Home Team and verbally communicated to the USCG.  Given the forecast on an approaching winter frontal passage and the distance off-shore (25 plus miles), no landfall of oil was forecast for the next several days.  Any diesel fuel released would not persist more than a couple of miles from the release point due to the chemical nature of diesel oil and relative high seas (4-5').  The SSC also consulted with the Texas State SSC relative to trajectory implications.  	At approximately 2100 hrs, the USCG called to update the situation:  The lift boat did explode.  The cause of the explosion is still under investigation.  Six people were injured (broken bones and burns), but at this point, no fatalities.  The sub-sea safety valve was shut preventing any release from the well, and the well was reported to only be producing water at the time of the explosion.  This is still preliminary information, but the USCG was confident that there was no apparent well release based on confirming observations from a USCG vessel on-scene.  The lift boat was damaged, but the fuel tanks were reported to be intact.  Given the updated situation and the low probability of shoreline impacts from any minor release, the NOAA team is standing-down, but remains on stand by.  USCG district 8."
7482,05/04/2000,High Island #472; Gulf of Mexico,Gulf of Mexico,28.2617,-94.0732,,,Crude oil,,,,,,300,6,"Between 0130 and 0530 local time on 5 April 2000 an estimated 300 gallons of oil with an API of 39 was spilled from a platform located at 28? 15' 54.7"" N, 94? 04' 39.0"" W which is near the Flower Garden Sanctuary.  A slick 1/2 mile by 100 yards has been reported approximately 1/2 mile SW of the platform.  There is a potential total of 600 barrels that could be released.  USCG district 8."
7473,28/02/2000,Miss. Canyon 538; Gulf of Mexico,Gulf of Mexico,28.3887,-89.452,,,heavy oil,,,,,,10100,13,"Monday evening, 28 February, the NOAA SSC was alerted by the HAZMAT Duty Officer to an oil spill in the Gulf of Mexico.  MSO Morgan City requested oil fate and trajectory modeling support in addition to a weather forecast.  The spill was the result of a decoupling (pipe separation) at Mississippi Canyon 538 (N 28? 23.32 Lat. W 89? 27.12 Long.).  The spill volume is reported as 240 bbl.  The spill was reported at 1415 hrs CST and source control by reattachment of BOP was reported at 1800 hrs.  The spilled oil is relatively heavy with an API of only 20.2.  Such oils are generally persistent and often form emulsified oil patties and tarballs which can travel long distances.  Often oil released under such conditions is already emulsified with formation or production water.  Dispersants are being evaluated, but would not be practical for a highly emulsified oil.  Conditions off-shore are good for mechanical recovery, and two skimmers are heading to the location.  Given the distance off-shore, landfall is not predicted over the next 2-3 days.  USCG district 8."
7459,25/01/2000,Hollywood Barge; Gulf of Mexico,Gulf of Mexico,28.6917,-90.95,,,Fuel Oil #6,,,,,,630,7,"During the night of 25 January 2000, the NOAA SSC was notified by MSU Galveston of a oil spill in the Colorado River near the ICW (approximately 28? 41.5 N Long. and 95? 57.0 W Lat.).  A barge carrying 21000 bbl of Fuel Oil #6 struck a mooring buoy.  The impact holed the #1 hold, but the buoy stuck in the void space reducing oil loss.  An estimated 15 bbl has been loss.  The hold capacity is 2000 bbl.  The barge, a double hulled vessel is owned by Hollywood Marine.  A boom has been placed around the vessel and canvas patched into the hole to reduce further release.  Plans are to lighter the vessel.  USCG district 8."
7456,22/01/2000,Pipeline Break (Poseidon Pipeline Spill); Gulf of Mexico,Gulf of Mexico,28.1167,-90.7833,,,Med. Crude,,,,1,,77200,1,"At 1159 CST on Friday, 22 January 2000. the NOAA SSC was notified of an oil spill in the Gulf of Mexico off the Louisiana coast.  The location of the spill was 60 miles offshore.  The spill resulted when an anchor from a semi-submersible drilling rig dragged across and damaged a 24"" pipeline at both the impact site and at a platform more than a mile away.  Oil was released from both locations.  The water depth was greater than 400 feet.  The initial release volume, based on the amount of oil transferred between the time of the incident and shut in was 1839 bbl.  The line was owned by Equilon Pipeline and identified as part of the Poseidon Pipeline System.  The NOAA SSC relocated to the Shell Command Post at the request of the USCG to support the on-scene incident commander.  Preliminary trajectories suggested that the oil would move west and north.  Landfall was not predicted for several days.  The type of oil was a medium sour crude with an API gravity of 31.5.  Such oils may form persistent tarballs and be transported long distances.  Skimmers were activated.  Given the potential for environmental injury from the spill, dispersants were evaluated and approved under the RRT6 preapproval guidelines by the COTP Morgan City.  The sea state (10-15 knot winds and 4-5 foot seas) was ideal for oil dispersion.  Between 1530 CST and dusk, a total of 3000 gallons were applied (1000 gallons by DC-3 and 2000 gallons by DC-4).  The SMART team from USCG Gulf Strike Team was launched and provided visual monitoring.  Observers clearly observed a dispersant plume and not just surface herding.  It was estimated that 75% of the surface oil had been dispersed.  Dispersant operations ended due to darkness.  During the evening and night, overflights were conducted with both IR and SLAR to maintain contact with the oil.  USCG district 8."
7455,21/01/2000,Ship Shoal 332 Pipeline Break; Gulf of Mexico,Gulf of Mexico,28.1167,-90.7833,,,sour crude oil,,,,,,,9,"At 1000 CST a semi-submersible drilling platform dropped an anchor on an Equilon pipeline in the Gulf of Mexico some 60 miles off the Louisiana coast (approximate location - 28?07'N, 90?47'W).  The pipeline has been shut in.  The potential release is estimated at just under 2000 bbls.  Dispersants are being considered.  The NOAA SSC(Henry) has been contacted and is responding.  USCG district 8."
7396,09/04/1999,"East Cameron 60; Gulf of Mexico, Louisiana","Gulf of Mexico, Louisiana",29.3833,-92.8,,,"natural gas, condensate crude oil",,,,,,,8,"On Friday afternoon, 9 April, the NOAA SSC was notified by MSO Port Arthur of a well blow-out in the Gulf of Mexico.  A USCG HH-65 from Houston was in route for SAR and preliminary assessment.  The platform, East Cameron 60 is located at Lat. 29? 23.0 N Long. 92? 48.0 W and off the Louisiana coast.  The initial report was only that a well blow-out had occurred and that the rig was evacuated and on fire.  At least one burn injury was reported.  The production was primarily natural gas and condensate.  Condensate is oil co-produced in a natural gas well and can vary greatly in composition.  In response, NOAA HAZMAT began to develop initial trajectory information should a significant or prolong release of oil occur and continue to gather information related to the type of oil produced.  The preliminary tactical trajectory indicated that any significant release would be transported NW toward Cameron, LA (a distance of approximately 35 miles).  Landfall could be anticipated in two days.  USCG district 8.  Keyword: none."
7379,09/02/1999,Rig High Island; Gulf of Mexico,Gulf of Mexico,29.28,-94.315,,,crude oil,,,,1,,,13,"On February 9, 1999, the rig High Island Platform 139A suffered a production failure causing an unknown quantity of crude oil to spill into the Gulf of Mexico 18 to 20 miles offshore. The spilled oil was a condensate crude with an API of 38.  The stretch of shoreline from Galveston to Freeport is historically an area with high concentrations of birds.  In particular, the area around San Luis Pass is an important feeding and loafing area for shorebirds, gulls, terns, loons, pelicans, and wading birds.  At the time of the spill, because of the very early spring weather, many birds were staging along the beaches, particularly shorebirds who are feeding to bulk up for the migration to nesting areas.  Though shorebirds have a lower tendency to get oiled (compared to diving birds who spend much of their time on the water surface or diving for prey) they spend a lot of time feeding at the water/land interface where any tarballs that come ashore are likely to concentrate.  With onshore winds, the ultimate fate of any persistent oil was shoreline stranding.  Normally, tarballs on shore are not an issue because they are easy to clean up.  However, because of the high concentrations of birds present in the area of the predicted impact, there was a risk of birds getting oiled.  USCG district 8.  Keyword: boom, Corexit 9500."
7355,23/11/1998,T/V Somerset; Gulf of Mexico,Gulf of Mexico,28.725,-93.6083,,,Light Arabian crude oil,,,,,,2100,6,"On November 23, 1998, a tanker reported losing about 50 barrels of Light Arabian Crude about 60 miles offshore of Sabine Pass and within a mile of the dividing line between two USCG response zones.  The vessel's location is in MSD Lake Charles's response zone, but the oil quickly moved into Marine Safety Unit (MSU) Galveston's response zone.  USCG district 8.  Keyword: none."
7356,23/11/1998,TV SOMERSET; Gulf of Mexico,Gulf of Mexico,28.725,-93.6083,,,Light Arabian Crude,,,,,,2100,5,"At about 1245 CST, Nov. 23rd, a tanker reported losing about 50 bbls of Light Arabian Crude.  The location of the spill was given as 28? 43.5' N by 93? 36.5' W.  This is about 60 miles offshore of Sabine Pass and within a mile of the dividing line between two USCG response zones.  The vessels location is in MSD Lake Charles's Response Zone, but the oil quickly moved into MSU Galveston's Response Zone.  MSU Galveston requested an oil trajectory on 24 Nov. (see Hotline #2) and stated that overflights would be conducted by MSD Lake Charles.  The NOAA trajectory doesn't anticipate any landfall within the next three days (the duration of the trajectory forecast).  In general, given the type of oil, quantity spilled, and current offshore weather and ocean currents, the potential for observable beach oiling is very low.  Nearly half of the oil will evaporate and the rest will form small tarballs.  The later are very persistent and may travel many hundreds of miles, but will probably be so highly spatially dispersed that they will be virtually undetected.  They will be lost among the background tarball population of the Gulf of Mexico.  Tarballs in the Gulf of Mexico are derived from both natural seeps and anthropogenic spills.    NOAA SSC (Henry) will follow up and update the situation when more information is available.  USCG district 8."
7292,27/04/1998,Barge Chesapeake; Gulf of Mexico,Gulf of Mexico,28.8929,-89.4586,,,"ethylene glycol monoethyl ether acetate, alkyl sulfonic acid, piperazine, acetone, phosphoric acid, sulfuric acid",,,,,,,19,"While en route from Houston, Texas to New Orleans, Louisiana the barge CHESEAKEAK TRADER, Towed by the Tug CAPTAIN BILL suffered a structural failure of unknown origin and lost several containers overboard.  Approximately 26 containers from the first tier (hatch) and 4 containers from the second hatch were lost overboard and into the Gulf of Mexico, they have not yet been located.  The damaged tiers of containers do hold some hazardous materials and some may have been lost over the side.  The nature of the hazardous materials are mostly flammable liquids and acids.  No oxidizers, poisons, or explosive substances have been identified.Overflights were conducted by a Falcon Jet out of ATC Mobile and by MSO personnel aborad a HH-65 from air station New Orleans.An initial planning meeting was held at 1500 at the New Orleans MSO, in attendance were; USCG, NOAA, Louisiana State Police-Hazmat, NOFD-Hazmat, Louisiana Department of Environmental Quality, salvage representatives, response contractors, cargo owner and the tug operator's representative.  At this initial meeting all known hazards were identified, all parties concerns were addressed and initial objectives were set.Currently the tug and barge are en-route to the mouth of the Mississippi River Gulf Outlet (MRGO).  The MRGO is a channel which bypasses the Mississippi River and leads to the industrial canal of New Orleans.  The tug will be met by a USCG 41' patrol boat.  On board are members of the MSO and Gulf Strike Team.  They will conduct a visual inspection of the vessel and cargo stability and conduct basic air monitoring.  They will not be boarding the tug or barge.  Upon completion of this inspection a second planning meeting will be held later this evening (est. 1830).  At this time it is believed that the barge will be allowed to transit up the MRGO to the Sea-Land terminal in the industrial canal.  Once the barge is alongside more extensive air monitoring and initial space entries and assessments can be made.  Once a detailed assessment is made the containers can be safely removed.NOAA has provided chemical characterization, CAMEO runs and interpretation, hazards assessment and weather support to this incident.Attached are two photos of the barge and damaged containers taken by MSO New Orleans on 4/27.  They are saved in JPEG format.For those reading this message via FirstClass Client software:Mac users:  Option-double-click to view, print, or save the attached JPEG files.Windows users:  Control-double click to view or download the attached JPEG files.Contact:SSC Todd BridgemanAt MSO New Orleans, command center 504-589-7471, 7472, 7473or via pager,or 206-526-6317 and ask to have paged.  USCG district 8."
7288,06/04/1998,Zinc Bromide; Gulf of Mexico,Gulf of Mexico,29.0796,-91.3577,,,zinc bromide,,,,,,42500,8,An offshore supply vessel was transferring a solution of zinc bromide to a rig located approximately 60 miles off the coast of Louisiana when a valve was left open and approximately 1012 barrels of the solution (density 15 pounds per gallon) were pumped into the Gulf of Mexico.  USCG district 8.
7236,27/10/1997,Mystery Spill - Gulf of Mexico; Gulf of Mexico,Gulf of Mexico,29.1833,-94.3833,,,oil,,,,,,,1,"At 1000 on Saturday, October 25, 1997, the Assistant SSC, Todd A. Bridgeman was notified by MSU Galveston of the sighting of a slick of unknown origin in the Gulf of Mexico approximately 20 miles south of Galveston, Texas.  Reports were received from two rigs on the High Island lease block.  One report came from High Island 177 (position 29?11.0 N, 094?23.0 W) and the other from High Island 195 (position 29?10.34 N, 094?22.18 W).  The reported slick was estimated to be two miles wide by ten miles long consisting of a ""thick sheen"" or ""rainbow colored sheen and some dark areas"" depending upon the reporting party.  On-scene weather was winds from the SSW at 10-15 kts., seas of 4-6 feet, visibility of 5 miles and temperatures in the 70's. -  - MSU Galveston requested initial trajectory analysis and resources at risk from the Assistant SSC while simultaneously launching a helicopter overflight to confirm the sightings.-  - The initial assessment was that the slick was not an immediate threat to the coast and the present rough on-scene weather would facilitate dispersion of the slick, and that the passage of a front (expected in the following 12 hours) would cause the wind to shift around to the NNE, away from land further decreasing the threat.  The helicopter overflight revealed a two mile long slick of rapidly dissipating sheen.  Pending further developments the case was closed.  USCG district 8."
7230,29/09/1997,Mystery Spill - Gulf of Mexico Platform; Gulf of Mexico,Gulf of Mexico,27.8667,-91.15,,,synthetic drilling mud,,,,,,,10,"At approximately 1130 on September 30, 1997, a USCG overflight reported an 8-mile long by 0.5-mile wide black oil slick 100 miles offshore Louisiana near a platform construction site in the Gulf of Mexico.  At approximately 1500 a second overflight saw a small sheen approximately 50 by 1,000 feet near the same platform construction site.  USCG district 8.  Keyword: none."
7087,27/02/1995,"T/V Florida Express; Galveston Lightering Area, Gulf of Mexico","Galveston Lightering Area, Gulf of Mexico",28.5105,-94.5058,,,Bunker C,,,,,,8400,16,"On February 27, 1995, a fire and a series of explosions in the #2 and #3 cargo tanks destroyed the integrity of six forward cargo tanks on the T/V Florida Express's port side.  The explosion created several large cracks in the vessel's side shell.  Resulting damages severely threatened the vessel's structural integrity and overall stability and released approximately 200 barrels of oil into the Gulf of Mexico, with the potential to release over 8,000 barrels of oil.  USCG district 8.  Keyword: satellite-transmitting buoys."
7025,01/07/1994,"Freighter Forum Chemist; Gulf of Mexico, 35 miles SSE of SW Pass, Mississippi","Gulf of Mexico, 35 miles SSE of SW Pass, Mississippi",28.3667,-89.15,,,"fuel oil, heavy oil",,,,,,650000,18,"On July 1, 1994, the 659-foot freighter Forum Chemist reported an engine room fire, which could have been started when a broken fuel line to the diesel generator sprayed fuel on the hot exhaust manifold.  Of initial concern was the presence of Tropical Storm Alberto in the Gulf of Mexico forecasting a potential of 50-knot east winds on site.  July 2, the storm had moved from the original forecast and 25-knot north winds were being forecasted.  The fire on the Forum Chemist  was extinguished the evening of July 3,1994.  July 4, the ship was surveyed by a marine chemist and approved for transit by tow. No pollution was ever sighted from ship.  USCG district 8.  Keyword: none."
6897,14/08/1992,M/V HEREDIA; Gulf of Mexico,Gulf of Mexico,28.5617,-90.98,,,Bunker C,,,,,,,1,"Location of Spill:  OCS BLOCK 192      OIL SURFACING        SHIP LOCATION Latitude:  28-33.7N         28-33-59.42790 Longitude:  090-58.8 W         090-58-53.02517 Oil Product:  BUNKER C FUEL OIL Oil Type:  4 Type 1 Very Light Oils (jet fuels, gasoline) Type 2 Light Oils (diesel, No. 2 fuel oil, light crudes) Type 3 Medium Oils (most crude oils) Type 4 Heavy Oils (heavy crude oils, No. 6 fuel oil, bunker c) Barrels: UNKNOWN QUANTITY OF OIL ONBOARD SUNKEN WWII VESSEL IN 80 FT. OF WATER  Source of SPill:  SUNKEN WWII, 410 FT SHIP IN 80 FEET OF WATER.  OIL LEAKING FROM 2.5 INCH CRACK 50FT FOREWARD OF STERN.  SHIP IS INVERTED. CONFIRMATION BY DIVERS ON 8/14/92. Resources at Risk:  NONE AT THE MOMENT.  SHIP IS 40 NM OFFSHORE AND IS NOT  A THREAT TO ANY RESOURCES AT THE MOMENT. Dispersants: NOT APPROPRIATE DOES NOT WORK WELL ON BUNKER C  USCG district 8."
